type;operations_id;contract_id;car_id;date;amount;descriptions
fact;CF1068;;CAR_08;29.04.2025;10560.0;
payment;CP1925;;CAR_08;27.04.2025;5280.0;
debit;CD928;;CAR_07;29.05.2025;4840.0;
payment;CP1929;;CAR_07;29.05.2025;4840.0;
debit;CD929;;CAR_08;29.05.2025;-2420.0;
fact;CF1072;;CAR_08;29.05.2025;7700.0;
payment;CP1930;;CAR_08;28.05.2025;5280.0;
fact;CF1073;;CAR_09;29.05.2025;33440.0;
debit;CD932;;CAR_01;25.06.2025;-22000.0;
fact;CF1076;;CAR_01;25.06.2025;22000.0;
debit;CD933;;CAR_08;25.06.2025;-440.0;
fact;CF1077;;CAR_08;25.06.2025;5720.0;
payment;CP1935;;CAR_08;28.06.2025;5280.0;
fact;CF1078;;CAR_03;28.06.2025;38500.0;
payment;CP1936;;CAR_03;25.06.2025;38500.0;
fact;CF1079;;CAR_09;28.06.2025;33880.0;
payment;CP1937;;CAR_04;28.06.2025;41580.0;
fact;CF1084;;CAR_08;27.07.2025;5280.0;
payment;CP1943;;CAR_08;29.07.2025;5280.0;
fact;CF1085;;CAR_05;27.07.2025;33880.0;
payment;CP1944;;CAR_05;27.07.2025;33880.0;
fact;CF1089;;CAR_07;28.08.2025;30800.0;
payment;CP1948;;CAR_07;28.08.2025;30800.0;
debit;CD937;;CAR_08;28.08.2025;5280.0;
payment;CP1949;;CAR_08;28.08.2025;5280.0;
payment;CP1950;;CAR_09;28.08.2025;33880.0;
debit;CD940;;CAR_08;29.09.2025;5280.0;
payment;CP1956;;CAR_08;29.09.2025;5280.0;
debit;CD946;;CAR_07;29.10.2025;35200.0;
debit;CD947;;CAR_01;29.10.2025;21560.0;
payment;CP1963;;CAR_01;29.10.2025;21560.0;
debit;CD948;;CAR_10;29.10.2025;41580.0;
payment;CP1964;;CAR_10;29.10.2025;41580.0;
fact;CF1095;;CAR_08;29.10.2025;5280.0;
payment;CP1965;;CAR_08;29.10.2025;5280.0;
fact;CF1096;;CAR_09;29.10.2025;33880.0;
debit;CD950;;CAR_08;29.11.2025;5280.0;
payment;CP1972;;CAR_08;29.11.2025;5280.0;
debit;CD951;;CAR_02;29.11.2025;-105600.0;
fact;CF1100;;CAR_02;27.11.2025;105600.0;
debit;CD953;;CAR_08;28.12.2025;-2200.0;
fact;CF1104;;CAR_08;28.12.2025;7480.0;
payment;CP1978;;CAR_08;28.12.2025;5280.0;
debit;CD954;;CAR_03;28.12.2025;-11000.0;
fact;CF1105;;CAR_03;28.12.2025;11000.0;
fact;CF1106;;CAR_05;28.12.2025;33880.0;
fact;CF1107;;CAR_09;28.12.2025;33880.0;
fact;CF1110;;CAR_01;29.01.2025;21560.0;
debit;CD955;;CAR_08;29.01.2025;-4840.0;
fact;CF1111;;CAR_08;27.01.2025;9680.0;
payment;CP1984;;CAR_08;27.01.2025;4840.0;
fact;CF1112;;CAR_03;29.01.2025;40040.0;
payment;CP1985;;CAR_03;29.01.2025;40040.0;
debit;CD957;;CAR_07;02.03.2025;-3960.0;
fact;CF1113;;CAR_07;02.03.2025;8800.0;
payment;CP1991;;CAR_07;28.02.2025;4840.0;
debit;CD958;;CAR_08;28.02.2025;5280.0;
payment;CP1992;;CAR_08;28.02.2025;5280.0;
debit;CD961;;CAR_07;28.03.2025;-4840.0;
fact;CF1115;;CAR_07;28.03.2025;9680.0;
payment;CP1998;;CAR_07;28.03.2025;4840.0;
debit;CD962;;CAR_08;28.03.2025;-17820.0;
fact;CF1116;;CAR_08;28.03.2025;23100.0;
payment;CP1999;;CAR_08;28.03.2025;5280.0;
payment;CP2000;;CAR_04;28.03.2025;41580.0;
debit;CD965;;CAR_07;30.04.2025;4840.0;
payment;CP2006;;CAR_07;30.04.2025;4840.0;
debit;CD966;;CAR_01;30.04.2025;21560.0;
payment;CP2007;;CAR_01;30.04.2025;21560.0;
debit;CD967;;CAR_08;30.04.2025;5280.0;
payment;CP2008;;CAR_08;30.04.2025;5280.0;
fact;CF1119;;CAR_09;30.04.2025;33440.0;
fact;CF1123;;CAR_07;29.05.2025;4840.0;
payment;CP2013;;CAR_07;29.05.2025;4840.0;
debit;CD970;;CAR_08;29.05.2025;-2420.0;
fact;CF1124;;CAR_08;30.05.2025;7700.0;
payment;CP2014;;CAR_08;29.05.2025;5280.0;
debit;CD971;;CAR_06;30.05.2025;-44000.0;
fact;CF1125;;CAR_06;30.05.2025;44000.0;
payment;CP2015;;CAR_09;29.05.2025;33440.0;
debit;CD973;;CAR_08;28.06.2025;5280.0;
payment;CP2019;;CAR_08;28.06.2025;5280.0;
fact;CF1128;;CAR_04;28.06.2025;41580.0;
fact;CF1132;;CAR_01;30.07.2025;21560.0;
payment;CP2025;;CAR_01;29.07.2025;21560.0;
debit;CD977;;CAR_08;30.07.2025;5280.0;
payment;CP2026;;CAR_08;30.07.2025;5280.0;
debit;CD980;;CAR_01;29.08.2025;-10560.0;
fact;CF1134;;CAR_01;29.08.2025;10560.0;
debit;CD981;;CAR_08;29.08.2025;5280.0;
payment;CP2032;;CAR_08;29.08.2025;5280.0;
debit;CD982;;CAR_06;28.08.2025;33880.0;
payment;CP2033;;CAR_06;29.08.2025;33880.0;
fact;CF1135;;CAR_09;28.08.2025;33880.0;
fact;CF1137;;CAR_08;30.09.2025;5280.0;
payment;CP2040;;CAR_08;29.09.2025;5280.0;
debit;CD989;;CAR_08;29.10.2025;5280.0;
payment;CP2045;;CAR_08;29.10.2025;5280.0;
debit;CD991;;CAR_08;30.11.2025;5280.0;
payment;CP2051;;CAR_08;30.11.2025;5280.0;
debit;CD992;;CAR_03;30.11.2025;27500.0;
fact;CF1143;;CAR_03;30.11.2025;11000.0;
payment;CP2052;;CAR_03;30.11.2025;38500.0;
fact;CF1144;;CAR_05;30.11.2025;33880.0;
payment;CP2053;;CAR_05;30.11.2025;33880.0;
fact;CF1145;;CAR_04;30.11.2025;41580.0;
payment;CP2054;;CAR_04;30.11.2025;41580.0;
debit;CD993;;CAR_08;30.12.2025;5280.0;
payment;CP2061;;CAR_08;30.12.2025;5280.0;
debit;CD994;;CAR_08;29.01.2025;-4840.0;
fact;CF1150;;CAR_08;31.01.2025;9680.0;
payment;CP2066;;CAR_08;31.01.2025;4840.0;
debit;CD995;;CAR_09;29.01.2025;30800.0;
payment;CP2067;;CAR_09;31.01.2025;30800.0;
debit;CD997;;CAR_07;02.03.2025;1760.0;
fact;CF1152;;CAR_07;02.03.2025;3080.0;
payment;CP2074;;CAR_07;02.03.2025;4840.0;
debit;CD998;;CAR_08;02.03.2025;5280.0;
payment;CP2075;;CAR_08;02.03.2025;5280.0;
fact;CF1153;;CAR_02;02.03.2025;23100.0;
payment;CP2076;;CAR_02;02.03.2025;23100.0;
fact;CF1154;;CAR_05;02.03.2025;36960.0;
debit;CD1001;;CAR_07;29.03.2025;-4840.0;
fact;CF1156;;CAR_07;29.03.2025;9680.0;
payment;CP2080;;CAR_07;29.03.2025;4840.0;
debit;CD1002;;CAR_08;28.03.2025;-2420.0;
fact;CF1157;;CAR_08;30.03.2025;7700.0;
payment;CP2081;;CAR_08;28.03.2025;5280.0;
fact;CF1158;;CAR_02;28.03.2025;23100.0;
payment;CP2082;;CAR_02;29.03.2025;23100.0;
fact;CF1161;;CAR_07;01.05.2025;4840.0;
payment;CP2086;;CAR_07;30.04.2025;4840.0;
debit;CD1005;;CAR_08;30.04.2025;-2420.0;
fact;CF1162;;CAR_08;01.05.2025;7700.0;
payment;CP2087;;CAR_08;01.05.2025;5280.0;
debit;CD1007;;CAR_07;30.05.2025;4840.0;
payment;CP2093;;CAR_07;30.05.2025;4840.0;
fact;CF1165;;CAR_08;30.05.2025;5280.0;
payment;CP2094;;CAR_08;30.05.2025;5280.0;
fact;CF1166;;CAR_08;28.06.2025;5280.0;
payment;CP2099;;CAR_08;28.06.2025;5280.0;
debit;CD1009;;CAR_06;28.06.2025;-88000.0;
fact;CF1167;;CAR_06;28.06.2025;88000.0;
fact;CF1168;;CAR_05;30.06.2025;33880.0;
payment;CP2100;;CAR_05;30.06.2025;33880.0;
debit;CD1012;;CAR_08;30.07.2025;-2420.0;
fact;CF1173;;CAR_08;30.07.2025;7700.0;
payment;CP2104;;CAR_08;30.07.2025;5280.0;
fact;CF1178;;CAR_08;29.08.2025;5280.0;
payment;CP2109;;CAR_08;29.08.2025;5280.0;
debit;CD1016;;CAR_03;29.08.2025;38500.0;
payment;CP2110;;CAR_03;29.08.2025;38500.0;
payment;CP2111;;CAR_04;29.08.2025;41580.0;
payment;CP2119;;CAR_01;30.09.2025;21560.0;
debit;CD1022;;CAR_10;30.09.2025;41580.0;
payment;CP2120;;CAR_10;30.09.2025;41580.0;
fact;CF1181;;CAR_08;30.09.2025;5280.0;
payment;CP2121;;CAR_08;30.09.2025;5280.0;
fact;CF1183;;CAR_08;29.10.2025;5280.0;
payment;CP2127;;CAR_08;29.10.2025;5280.0;
debit;CD1025;;CAR_03;29.10.2025;-16500.0;
payment;CP2128;;CAR_09;29.10.2025;33880.0;
debit;CD1028;;CAR_08;30.11.2025;5280.0;
payment;CP2134;;CAR_08;30.11.2025;5280.0;
debit;CD1030;;CAR_08;31.12.2025;-9680.0;
fact;CF1189;;CAR_08;30.12.2025;14960.0;
payment;CP2140;;CAR_08;30.12.2025;5280.0;
debit;CD1031;;CAR_03;30.12.2025;-11000.0;
fact;CF1190;;CAR_03;30.12.2025;11000.0;
fact;CF1192;;CAR_07;31.01.2025;33880.0;
payment;CP2146;;CAR_07;31.01.2025;33880.0;
fact;CF1193;;CAR_08;31.01.2025;4840.0;
payment;CP2147;;CAR_08;31.01.2025;4840.0;
debit;CD1033;;CAR_07;02.03.2025;4840.0;
payment;CP2153;;CAR_07;02.03.2025;4840.0;
debit;CD1034;;CAR_08;02.03.2025;5280.0;
payment;CP2154;;CAR_08;02.03.2025;5280.0;
debit;CD1038;;CAR_07;30.03.2025;4840.0;
payment;CP2158;;CAR_07;30.03.2025;4840.0;
debit;CD1039;;CAR_08;30.03.2025;5280.0;
payment;CP2159;;CAR_08;30.03.2025;5280.0;
debit;CD1042;;CAR_07;02.05.2025;-1540.0;
fact;CF1200;;CAR_07;02.05.2025;6380.0;
payment;CP2163;;CAR_07;01.05.2025;4840.0;
debit;CD1043;;CAR_08;01.05.2025;-220.0;
fact;CF1201;;CAR_08;01.05.2025;5500.0;
payment;CP2164;;CAR_08;01.05.2025;5280.0;
payment;CP2165;;CAR_09;01.05.2025;33440.0;
debit;CD1047;;CAR_07;01.06.2025;-2640.0;
fact;CF1204;;CAR_07;01.06.2025;7480.0;
payment;CP2171;;CAR_07;01.06.2025;4840.0;
debit;CD1048;;CAR_08;01.06.2025;5280.0;
payment;CP2172;;CAR_08;30.05.2025;5280.0;
fact;CF1205;;CAR_03;30.05.2025;38500.0;
payment;CP2173;;CAR_03;30.05.2025;38500.0;
fact;CF1206;;CAR_04;31.05.2025;41580.0;
payment;CP2174;;CAR_04;01.06.2025;41580.0;
fact;CF1211;;CAR_01;02.07.2025;21560.0;
payment;CP2180;;CAR_01;02.07.2025;21560.0;
fact;CF1212;;CAR_08;02.07.2025;5280.0;
payment;CP2181;;CAR_08;02.07.2025;5280.0;
fact;CF1215;;CAR_07;30.07.2025;30800.0;
payment;CP2186;;CAR_07;30.07.2025;30800.0;
debit;CD1053;;CAR_08;30.07.2025;-2420.0;
fact;CF1216;;CAR_08;30.07.2025;7700.0;
payment;CP2187;;CAR_08;30.07.2025;5280.0;
payment;CP2188;;CAR_09;30.07.2025;33880.0;
debit;CD1056;;CAR_08;01.09.2025;5280.0;
payment;CP2193;;CAR_08;29.08.2025;5280.0;
fact;CF1219;;CAR_01;30.09.2025;21560.0;
fact;CF1220;;CAR_08;30.09.2025;5280.0;
payment;CP2198;;CAR_08;30.09.2025;5280.0;
fact;CF1225;;CAR_08;29.10.2025;5280.0;
payment;CP2205;;CAR_08;29.10.2025;5280.0;
debit;CD1063;;CAR_07;02.12.2025;-6600.0;
fact;CF1229;;CAR_07;02.12.2025;40480.0;
payment;CP2212;;CAR_07;02.12.2025;33880.0;
debit;CD1064;;CAR_08;02.12.2025;5280.0;
payment;CP2213;;CAR_08;02.12.2025;5280.0;
debit;CD1065;;CAR_03;02.12.2025;-11000.0;
fact;CF1230;;CAR_03;30.11.2025;11000.0;
debit;CD1067;;CAR_08;31.12.2025;-2200.0;
fact;CF1234;;CAR_08;31.12.2025;7480.0;
payment;CP2218;;CAR_08;31.12.2025;5280.0;
fact;CF1235;;CAR_08;01.02.2025;4840.0;
payment;CP2224;;CAR_08;01.02.2025;4840.0;
debit;CD1069;;CAR_07;05.03.2025;4840.0;
payment;CP2230;;CAR_07;05.03.2025;4840.0;
debit;CD1070;;CAR_01;04.03.2025;21560.0;
payment;CP2231;;CAR_01;03.03.2025;21560.0;
debit;CD1071;;CAR_08;03.03.2025;5280.0;
payment;CP2232;;CAR_08;02.03.2025;5280.0;
payment;CP2233;;CAR_05;02.03.2025;36960.0;
debit;CD1075;;CAR_07;30.03.2025;4840.0;
payment;CP2239;;CAR_07;02.04.2025;4840.0;
payment;CP2240;;CAR_01;02.04.2025;21560.0;
debit;CD1076;;CAR_08;02.04.2025;-2420.0;
fact;CF1239;;CAR_08;02.04.2025;7700.0;
payment;CP2241;;CAR_08;02.04.2025;5280.0;
payment;CP2242;;CAR_05;02.04.2025;36960.0;
fact;CF1240;;CAR_09;02.04.2025;33440.0;
debit;CD1078;;CAR_07;02.05.2025;-4840.0;
fact;CF1244;;CAR_07;02.05.2025;9680.0;
payment;CP2248;;CAR_07;02.05.2025;4840.0;
debit;CD1079;;CAR_08;02.05.2025;5280.0;
payment;CP2249;;CAR_08;02.05.2025;5280.0;
debit;CD1082;;CAR_07;02.06.2025;-2200.0;
fact;CF1248;;CAR_07;02.06.2025;7040.0;
payment;CP2254;;CAR_07;02.06.2025;4840.0;
debit;CD1083;;CAR_08;02.06.2025;-5280.0;
fact;CF1249;;CAR_08;02.06.2025;10560.0;
payment;CP2255;;CAR_08;01.06.2025;5280.0;
fact;CF1251;;CAR_08;02.07.2025;5280.0;
payment;CP2258;;CAR_08;02.07.2025;5280.0;
debit;CD1088;;CAR_08;30.07.2025;-2420.0;
fact;CF1255;;CAR_08;30.07.2025;7700.0;
payment;CP2264;;CAR_08;30.07.2025;5280.0;
debit;CD1089;;CAR_06;01.08.2025;33880.0;
payment;CP2265;;CAR_06;30.07.2025;33880.0;
debit;CD1092;;CAR_08;01.09.2025;-10560.0;
fact;CF1259;;CAR_08;01.09.2025;15840.0;
payment;CP2271;;CAR_08;01.09.2025;5280.0;
debit;CD1096;;CAR_10;03.10.2025;-30580.0;
fact;CF1262;;CAR_10;03.10.2025;30580.0;
debit;CD1097;;CAR_08;03.10.2025;-5280.0;
fact;CF1263;;CAR_08;03.10.2025;10560.0;
payment;CP2276;;CAR_08;03.10.2025;5280.0;
payment;CP2277;;CAR_09;03.10.2025;33880.0;
debit;CD1101;;CAR_01;29.10.2025;-21560.0;
fact;CF1265;;CAR_01;01.11.2025;21560.0;
fact;CF1266;;CAR_08;29.10.2025;5280.0;
payment;CP2283;;CAR_08;29.10.2025;5280.0;
fact;CF1267;;CAR_03;29.10.2025;38500.0;
payment;CP2284;;CAR_03;01.11.2025;38500.0;
fact;CF1268;;CAR_05;01.11.2025;33880.0;
payment;CP2285;;CAR_05;01.11.2025;33880.0;
fact;CF1269;;CAR_04;01.11.2025;41580.0;
payment;CP2286;;CAR_04;01.11.2025;41580.0;
debit;CD1103;;CAR_10;03.12.2025;19580.0;
fact;CF1273;;CAR_10;03.12.2025;22000.0;
payment;CP2293;;CAR_10;03.12.2025;41580.0;
debit;CD1104;;CAR_08;03.12.2025;5280.0;
payment;CP2294;;CAR_08;02.12.2025;5280.0;
fact;CF1275;;CAR_07;31.12.2025;33880.0;
payment;CP2301;;CAR_07;31.12.2025;33880.0;
debit;CD1106;;CAR_08;31.12.2025;-2200.0;
fact;CF1276;;CAR_08;31.12.2025;7480.0;
payment;CP2302;;CAR_08;31.12.2025;5280.0;
debit;CD1107;;CAR_03;31.12.2025;-11000.0;
fact;CF1277;;CAR_03;31.12.2025;11000.0;
payment;CP2303;;CAR_09;31.12.2025;33880.0;
debit;CD1108;;CAR_08;01.02.2025;4840.0;
payment;CP2310;;CAR_08;03.02.2025;4840.0;
fact;CF1279;;CAR_02;03.02.2025;23100.0;
payment;CP2311;;CAR_02;03.02.2025;23100.0;
debit;CD1113;;CAR_07;02.04.2025;-4840.0;
fact;CF1283;;CAR_07;02.04.2025;9680.0;
payment;CP2319;;CAR_07;02.04.2025;4840.0;
fact;CF1284;;CAR_01;02.04.2025;21560.0;
debit;CD1114;;CAR_08;02.04.2025;-2420.0;
fact;CF1285;;CAR_08;02.04.2025;7700.0;
payment;CP2320;;CAR_08;02.04.2025;5280.0;
debit;CD1117;;CAR_07;02.05.2025;4840.0;
payment;CP2326;;CAR_07;02.05.2025;4840.0;
debit;CD1118;;CAR_08;02.05.2025;-5280.0;
fact;CF1289;;CAR_08;02.05.2025;10560.0;
payment;CP2327;;CAR_08;02.05.2025;5280.0;
fact;CF1290;;CAR_04;04.05.2025;41580.0;
payment;CP2328;;CAR_04;04.05.2025;41580.0;
debit;CD1122;;CAR_07;02.06.2025;-2640.0;
fact;CF1293;;CAR_07;02.06.2025;7480.0;
payment;CP2334;;CAR_07;02.06.2025;4840.0;
fact;CF1294;;CAR_08;02.06.2025;5280.0;
payment;CP2335;;CAR_08;02.06.2025;5280.0;
debit;CD1125;;CAR_08;02.07.2025;-2200.0;
fact;CF1296;;CAR_08;03.07.2025;7480.0;
payment;CP2338;;CAR_08;02.07.2025;5280.0;
payment;CP2339;;CAR_09;03.07.2025;33880.0;
fact;CF1300;;CAR_08;02.08.2025;5280.0;
payment;CP2344;;CAR_08;02.08.2025;5280.0;
debit;CD1128;;CAR_03;02.08.2025;-1100.0;
fact;CF1301;;CAR_03;02.08.2025;39600.0;
payment;CP2345;;CAR_03;02.08.2025;38500.0;
fact;CF1302;;CAR_09;02.08.2025;33880.0;
fact;CF1303;;CAR_04;02.08.2025;41580.0;
payment;CP2346;;CAR_04;02.08.2025;41580.0;
debit;CD1133;;CAR_01;01.09.2025;21560.0;
payment;CP2353;;CAR_01;01.09.2025;21560.0;
debit;CD1134;;CAR_10;01.09.2025;4180.0;
fact;CF1305;;CAR_10;01.09.2025;37400.0;
payment;CP2354;;CAR_10;01.09.2025;41580.0;
debit;CD1135;;CAR_08;01.09.2025;5280.0;
payment;CP2355;;CAR_08;01.09.2025;5280.0;
debit;CD1139;;CAR_08;03.10.2025;5280.0;
payment;CP2362;;CAR_08;03.10.2025;5280.0;
fact;CF1308;;CAR_09;03.10.2025;33880.0;
fact;CF1311;;CAR_08;02.11.2025;5280.0;
payment;CP2368;;CAR_08;02.11.2025;5280.0;
debit;CD1144;;CAR_08;03.12.2025;5280.0;
payment;CP2373;;CAR_08;04.12.2025;5280.0;
debit;CD1145;;CAR_06;04.12.2025;101200.0;
fact;CF1316;;CAR_06;04.12.2025;30800.0;
payment;CP2374;;CAR_06;03.12.2025;132000.0;
debit;CD1146;;CAR_03;03.12.2025;-11000.0;
fact;CF1317;;CAR_03;03.12.2025;11000.0;
payment;CP2381;;CAR_08;31.12.2025;5280.0;
payment;CP2382;;CAR_06;31.12.2025;132000.0;
debit;CD1147;;CAR_03;31.12.2025;-5500.0;
fact;CF1319;;CAR_03;31.12.2025;5500.0;
fact;CF1321;;CAR_08;03.02.2025;4840.0;
payment;CP2388;;CAR_08;03.02.2025;4840.0;
fact;CF1322;;CAR_07;02.04.2025;4840.0;
payment;CP2392;;CAR_07;02.04.2025;4840.0;
debit;CD1150;;CAR_08;02.04.2025;-10120.0;
fact;CF1323;;CAR_08;02.04.2025;15400.0;
payment;CP2393;;CAR_08;03.04.2025;5280.0;
payment;CP2394;;CAR_09;03.04.2025;33440.0;
fact;CF1324;;CAR_04;03.04.2025;40040.0;
debit;CD1153;;CAR_07;04.05.2025;4840.0;
payment;CP2399;;CAR_07;04.05.2025;4840.0;
debit;CD1154;;CAR_08;04.05.2025;5280.0;
payment;CP2400;;CAR_08;04.05.2025;5280.0;
fact;CF1333;;CAR_07;02.06.2025;4840.0;
payment;CP2405;;CAR_07;02.06.2025;4840.0;
debit;CD1158;;CAR_01;02.06.2025;21560.0;
payment;CP2406;;CAR_01;02.06.2025;21560.0;
fact;CF1334;;CAR_08;02.06.2025;5280.0;
payment;CP2407;;CAR_08;02.06.2025;5280.0;
fact;CF1337;;CAR_08;05.07.2025;5280.0;
payment;CP2412;;CAR_08;03.07.2025;5280.0;
fact;CF1338;;CAR_09;03.07.2025;33880.0;
fact;CF1339;;CAR_04;03.07.2025;41580.0;
fact;CF1342;;CAR_08;02.08.2025;5280.0;
payment;CP2417;;CAR_08;04.08.2025;5280.0;
debit;CD1162;;CAR_06;04.08.2025;-33880.0;
fact;CF1343;;CAR_06;04.08.2025;33880.0;
fact;CF1348;;CAR_07;01.09.2025;30800.0;
debit;CD1165;;CAR_10;01.09.2025;-4180.0;
fact;CF1349;;CAR_10;01.09.2025;4180.0;
debit;CD1166;;CAR_08;01.09.2025;-5280.0;
fact;CF1350;;CAR_08;01.09.2025;10560.0;
payment;CP2421;;CAR_08;01.09.2025;5280.0;
fact;CF1351;;CAR_04;01.09.2025;41580.0;
debit;CD1170;;CAR_10;03.10.2025;-16280.0;
fact;CF1353;;CAR_10;05.10.2025;16280.0;
debit;CD1171;;CAR_08;05.10.2025;-10560.0;
fact;CF1354;;CAR_08;05.10.2025;15840.0;
payment;CP2427;;CAR_08;05.10.2025;5280.0;
fact;CF1355;;CAR_03;05.10.2025;38500.0;
payment;CP2428;;CAR_03;03.10.2025;38500.0;
fact;CF1356;;CAR_05;05.10.2025;33880.0;
payment;CP2429;;CAR_05;05.10.2025;33880.0;
payment;CP2430;;CAR_04;05.10.2025;41580.0;
fact;CF1358;;CAR_07;03.11.2025;33880.0;
payment;CP2437;;CAR_07;03.11.2025;33880.0;
fact;CF1359;;CAR_08;03.11.2025;5280.0;
payment;CP2438;;CAR_08;02.11.2025;5280.0;
debit;CD1177;;CAR_08;05.12.2025;-10560.0;
fact;CF1362;;CAR_08;04.12.2025;15840.0;
payment;CP2444;;CAR_08;05.12.2025;5280.0;
debit;CD1178;;CAR_06;05.12.2025;-114400.0;
fact;CF1363;;CAR_06;05.12.2025;114400.0;
payment;CP2445;;CAR_09;05.12.2025;33880.0;
payment;CP2450;;CAR_08;31.12.2025;5280.0;
debit;CD1180;;CAR_03;31.12.2025;27500.0;
fact;CF1365;;CAR_03;31.12.2025;11000.0;
payment;CP2451;;CAR_03;31.12.2025;38500.0;
payment;CP2452;;CAR_05;31.12.2025;33880.0;
fact;CF1366;;CAR_09;31.12.2025;33880.0;
debit;CD1181;;CAR_01;05.02.2025;21560.0;
payment;CP2458;;CAR_01;05.02.2025;21560.0;
fact;CF1367;;CAR_08;05.02.2025;4840.0;
payment;CP2459;;CAR_08;03.02.2025;4840.0;
debit;CD1184;;CAR_07;04.04.2025;-4840.0;
fact;CF1370;;CAR_07;03.04.2025;9680.0;
payment;CP2465;;CAR_07;03.04.2025;4840.0;
debit;CD1185;;CAR_08;03.04.2025;-2420.0;
fact;CF1371;;CAR_08;04.04.2025;7700.0;
payment;CP2466;;CAR_08;03.04.2025;5280.0;
debit;CD1189;;CAR_07;04.06.2025;4840.0;
payment;CP2471;;CAR_07;04.06.2025;4840.0;
fact;CF1375;;CAR_08;04.06.2025;5280.0;
payment;CP2472;;CAR_08;04.06.2025;5280.0;
debit;CD1191;;CAR_08;05.08.2025;-2420.0;
fact;CF1379;;CAR_08;05.08.2025;7700.0;
payment;CP2478;;CAR_08;05.08.2025;5280.0;
fact;CF1380;;CAR_05;05.08.2025;33880.0;
payment;CP2479;;CAR_05;05.08.2025;33880.0;
payment;CP2483;;CAR_07;04.09.2025;30800.0;
debit;CD1192;;CAR_01;04.09.2025;-21560.0;
fact;CF1383;;CAR_01;04.09.2025;21560.0;
fact;CF1384;;CAR_08;04.09.2025;5280.0;
payment;CP2484;;CAR_08;02.09.2025;5280.0;
payment;CP2485;;CAR_09;04.09.2025;33880.0;
debit;CD1198;;CAR_01;05.11.2025;21560.0;
payment;CP2493;;CAR_01;03.11.2025;21560.0;
debit;CD1199;;CAR_10;05.11.2025;41580.0;
payment;CP2494;;CAR_10;05.11.2025;41580.0;
debit;CD1200;;CAR_08;05.11.2025;5280.0;
payment;CP2495;;CAR_08;05.11.2025;5280.0;
payment;CP2498;;CAR_08;31.12.2025;5280.0;
